t	X1	X2
8304	1.20823078	1.055656863
8305	1.052182704	0.966735078
8306	1.086132764	0.984716419
8307	1.033571581	1.00526884
8308	1.039609072	1.040056809
8309	1.146072938	0.983216958
8310	1.057830773	0.960817423
8311	1.068263906	1.009627706
8312	1.148391018	1.00085387
8313	1.106454117	1.075575095
8314	1.145204753	1.137076816
8315	1.078763731	0.973162642
8316	1.034396953	1.022042898
8317	1.117851569	0.989161562
8318	0.990216924	1.07003878
8319	1.129376443	0.970604993
8320	1.063145458	1.008767142
8321	1.035286996	0.855389158
8322	1.011332748	0.997445953
8323	1.018106757	0.97693952
8324	1.137594482	0.977523005
8325	1.147400544	0.99242371
8326	1.122024841	1.0615551
8327	1.046785629	0.967481993
8328	1.081421093	0.990331371
8329	1.150988958	1.022916803
8330	1.157296939	0.929873506
8331	1.086568989	0.882383572
8332	1.126172963	0.925146645
8333	1.045728777	0.948754637
8334	1.003404385	1.019330672
8335	1.163091346	0.921800478
8336	1.139945531	0.838273218
8337	1.106443374	0.961676517
8338	1.037921743	0.970523074
8339	1.111493438	0.929352785
8340	1.053289176	0.877388466
8341	1.15718731	0.971090853
8342	1.075950895	0.937720893
8343	1.10184919	0.903378003
8344	1.083696807	0.949143994
8345	1.072525552	0.863553262
8346	1.053962849	1.007686967
8347	1.05250934	0.874212219
8348	1.042588703	0.889091212
8349	1.17885856	1.006983215
8350	1.19484214	0.903346786
8351	1.012537659	0.884716398
8352	1.020721624	0.857417364
8353	1.101452549	0.921723237
8354	1.148394178	0.877396959
8355	1.15026325	0.81182396
8356	1.147577653	0.876201355
8357	1.2363941	0.887599611
8358	1.084008811	0.772311078
8359	1.193026152	0.824292453
8360	1.199181284	0.825147008
8361	1.103038225	0.839130078
8362	1.037838718	0.763154756
8363	1.150060656	0.786058051
8364	1.210551388	0.866641068
8365	1.156262643	0.902695618
8366	1.183891444	0.876791185
8367	1.09730775	0.850081338
8368	1.186395547	0.857341306
8369	1.148740113	0.852773568
8370	1.113530679	0.970307504
8371	1.139088774	0.85663058
8372	1.178746452	0.749612817
8373	1.189632954	0.872715818
8374	1.26652609	0.822505764
8375	1.217752491	0.81354666
8376	1.170458418	0.865704288
8377	1.216355161	0.976572741
8378	1.23895973	0.922948237
8379	1.253910324	0.786113697
8380	1.228865148	0.924291313
8381	1.258541439	0.847423446
8382	1.253336376	0.774376778
8383	1.168357965	0.91602395
8384	1.260492259	0.894078632
8385	1.201401013	0.93924024
8386	1.222059388	0.921663849
8387	1.254179468	0.970990992
8388	1.131205335	0.755501745
8389	1.218615593	0.920539319
8390	1.227223587	0.906720221
8391	1.224029922	0.864549209
8392	1.196757887	0.902331539
8393	1.188317613	0.948918
8394	1.21218979	1.026840052
8395	1.173553331	0.923495638
8396	1.184385672	0.940669222
8397	1.13345365	0.904701379
8398	1.12370529	0.901664759
8399	1.117744099	0.935442231
8400	1.193985829	0.983368381
8401	1.149745393	0.917168603
8402	1.235385005	0.974173429
8403	1.18547477	0.901726502
8404	1.211707469	1.006452045
8405	1.200749148	0.945402561
8406	1.183783055	0.908529362
8407	1.263188581	0.889842167
8408	1.211316283	0.883844279
8409	1.191693212	0.981105636
8410	1.169054533	0.897430828
8411	1.16024742	0.98154325
8412	1.193361396	1.007388179
8413	1.130430428	0.914368834
8414	1.137598786	0.962760816
8415	1.112541249	1.025347391
8416	1.160669742	0.94272604
8417	1.200349635	0.879945696
8418	1.146587678	1.027723944
8419	1.221645257	0.862297162
8420	1.116142628	0.936140643
8421	1.141866187	0.953628655
8422	1.217449306	0.869207042
8423	1.108532305	0.804865299
8424	1.188308855	0.920289289
8425	1.107688182	0.930089082
8426	1.183864687	0.849336338
8427	1.121516012	0.94124111
8428	1.178848356	0.849715268
8429	1.108734676	0.957994384
8430	1.203931616	0.910734756
8431	1.282311274	0.797243493
8432	1.245975226	0.812844681
8433	1.167897631	0.872285267
8434	1.257570063	0.883667807
8435	1.14747757	0.681316659
8436	1.211933832	0.810282093
8437	1.224077174	0.773794421
8438	1.276727998	0.796627148
8439	1.21294772	0.82213496
8440	1.227285069	0.787510185
8441	1.204347972	0.752347668
8442	1.176333147	0.758535122
8443	1.193171745	0.709663071
8444	1.166029042	0.738521445
8445	1.238971866	0.721821879
8446	1.241335697	0.698970613
8447	1.277765347	0.765967696
8448	1.174977953	0.679255087
8449	1.314792018	0.699775867
8450	1.322152241	0.706193708
8451	1.280795769	0.67849495
8452	1.30754646	0.659622781
8453	1.316547552	0.64150315
8454	1.31908392	0.66237911
8455	1.258580537	0.621303123
8456	1.343486336	0.654857944
8457	1.359861448	0.703393988
8458	1.352113258	0.733667309
8459	1.35730496	0.672397123
8460	1.341605996	0.640099902
8461	1.326821202	0.689141502
8462	1.377759993	0.703768136
8463	1.372676384	0.687967008
8464	1.420814427	0.679425319
8465	1.371979602	0.748515011
8466	1.334207257	0.541610847
8467	1.347914666	0.672879133
8468	1.48847825	0.640818731
8469	1.334629451	0.611132186
8470	1.436727767	0.659874575
8471	1.460125641	0.574681864
8472	1.402567355	0.580169152
8473	1.390765876	0.601936386
8474	1.388305318	0.623550887
8475	1.5291079	0.62338613
8476	1.510084103	0.673955062
8477	1.477756346	0.6600492
8478	1.488637982	0.652665126
8479	1.510778991	0.558683758
8480	1.403670961	0.629597835
8481	1.396555849	0.622279617
8482	1.397720282	0.637277001
8483	1.455383599	0.561116181
8484	1.539192751	0.672062808
8485	1.511268717	0.558121078
8486	1.568519646	0.581486175
8487	1.504113695	0.676308913
8488	1.660027335	0.693135264
8489	1.501156212	0.601026889
8490	1.500808398	0.662710252
8491	1.50726923	0.711652866
8492	1.45122703	0.691938434
8493	1.512674977	0.656776141
8494	1.663914712	0.635788345
8495	1.536535047	0.557589361
8496	1.472368277	0.673493938
8497	1.485313805	0.587924971
8498	1.598093111	0.587632533
8499	1.595571062	0.57985031
8500	1.540975011	0.611925055
8501	1.616265021	0.542610241
8502	1.537972932	0.591829244
8503	1.57005006	0.616253276
8504	1.587068181	0.521106899
8505	1.586357591	0.65404814
8506	1.531306411	0.597101885
8507	1.578885327	0.579339098
8508	1.511896479	0.603696167
8509	1.587269628	0.597977203
8510	1.528931379	0.743921588
8511	1.537910299	0.678531493
8512	1.604715091	0.595601606
8513	1.534518024	0.654036182
8514	1.573432992	0.702102334
8515	1.668364786	0.645903631
8516	1.513384795	0.732068409
8517	1.515191877	0.658581477
8518	1.625472398	0.666487086
8519	1.571718711	0.689713151
8520	1.522109508	0.746630058
8521	1.510801838	0.578046765
8522	1.592354551	0.680954551
8523	1.60612053	0.666226308
8524	1.528660703	0.643688899
8525	1.534104157	0.571549489
8526	1.519222006	0.653229547
8527	1.513302802	0.565993354
8528	1.509303606	0.63411861
8529	1.457646375	0.630231662
8530	1.460866683	0.665169762
8531	1.546782693	0.603696591
8532	1.494475699	0.660563598
8533	1.520185367	0.712695885
8534	1.617238288	0.612662146
8535	1.60355946	0.754540502
8536	1.526053668	0.604005097
8537	1.534543311	0.550266084
8538	1.556126017	0.706876556
8539	1.581313774	0.591425909
8540	1.475962769	0.614476692
8541	1.477367811	0.518924556
8542	1.537209816	0.496162727
8543	1.562955242	0.651928056
8544	1.59900591	0.597696198
8545	1.649332787	0.602248578
8546	1.601928363	0.630401252
8547	1.563508294	0.623065528
8548	1.656625904	0.616460709
8549	1.584606809	0.611859942
8550	1.624845906	0.649238049
8551	1.534847478	0.577112553
8552	1.662164145	0.560318319
8553	1.635627699	0.603124661
8554	1.576099341	0.607727517
8555	1.577916018	0.691265028
8556	1.594889537	0.691290845
8557	1.653459735	0.640321362
8558	1.545813921	0.659689127
8559	1.556204446	0.571707352
8560	1.553961623	0.736228571
8561	1.543254719	0.673688521
8562	1.65383846	0.717780034
8563	1.504348309	0.644206387
8564	1.645420253	0.715870924
8565	1.56720925	0.684725974
8566	1.562896962	0.608001545
8567	1.472007393	0.643739559
8568	1.506289878	0.719278199
8569	1.552735827	0.705638639
8570	1.47271205	0.689356411
8571	1.588889773	0.709510396
8572	1.616135016	0.697983436
8573	1.55114454	0.742322098
8574	1.511990716	0.728757215
8575	1.547819334	0.745105472
8576	1.637886379	0.738284577
8577	1.473407159	0.699081049
8578	1.499203297	0.789883766
8579	1.548927112	0.749867606
8580	1.457353792	0.893338992
8581	1.441434758	0.847409875
8582	1.509419191	0.869207557
8583	1.395282165	0.741643805
8584	1.50664418	0.843230406
8585	1.471073309	0.800654598
8586	1.446409321	0.914528882
8587	1.405777453	0.899000071
8588	1.441346672	0.895488183
8589	1.41579346	0.932041094
8590	1.378520288	0.89698818
8591	1.380960543	0.858598042
8592	1.319318783	0.963253834
8593	1.34055694	0.925501594
8594	1.445657345	0.994043834
8595	1.451061611	0.89732865
8596	1.204039665	1.036509818
8597	1.338632076	1.060145981
8598	1.289288457	0.977629935
8599	1.209747956	0.884223456
8600	1.264557541	0.886914988
8601	1.242349574	0.933623989
8602	1.270268802	0.978511178
8603	1.259590903	0.992939916
8604	1.249458207	0.970015164
8605	1.2714093	1.079458301
8606	1.23608727	1.056346939
8607	1.216038836	1.132651572
8608	1.243526989	1.077466105
8609	1.168626228	1.047071527
8610	1.242048953	1.012751555
8611	1.235915348	1.138464248
8612	1.197055308	1.071068175
8613	1.347536173	1.054388671
8614	1.261027949	1.035011086
8615	1.211343307	1.044799504
8616	1.204217445	0.979934276
8617	1.18136878	0.983573282
8618	1.183222097	0.976357875
8619	1.136010498	1.007434723
8620	1.135217946	0.939523677
8621	1.118449813	0.944235388
8622	1.151830631	0.960535874
8623	1.121535659	1.039411908
8624	1.093516648	1.016239042
8625	1.10768233	1.019215622
8626	1.154725675	1.04991622
8627	1.078074761	0.905930285
8628	1.111096386	0.971111568
8629	1.19328183	0.965214657
8630	1.038870313	1.024881645
8631	1.106803244	0.980961391
8632	1.205123689	1.029707986
8633	1.101020891	0.952546329
8634	1.171958177	1.011865669
8635	1.13206215	1.000159759
8636	1.058347335	1.028431125
8637	1.067137391	0.957502244
8638	1.047998115	0.929490747
8639	1.129377857	0.996491358
8640	1.052890134	0.950519043
8641	1.059090811	1.019833283
8642	1.027766268	0.979169753
8643	1.099977085	1.030246485
8644	1.185587862	1.078268897
8645	1.073756578	1.017666112
8646	1.229625913	1.040229046
8647	1.09383411	0.932960266
8648	1.155467989	0.941655273
8649	1.07946883	0.909654666
8650	1.172578345	1.094510072
8651	1.087792877	0.937296679
8652	1.126865266	0.914390905
8653	1.064519719	0.943417016
8654	1.141283663	0.927917056
8655	1.160532007	1.055236989
8656	1.050731932	0.915971806
8657	1.131725828	1.021631953
8658	1.096752814	0.956463872
8659	1.150574538	1.029881788
8660	1.111421233	0.969235611
8661	1.159568255	0.990648974
8662	1.034626708	0.94571978
8663	1.092693185	1.012011072
8664	1.104107841	1.028668983
8665	1.124900414	1.081414709
8666	1.11237316	0.964673164
8667	1.178251947	0.985927287
8668	1.062781231	1.030445514
8669	1.099065433	1.048632281
8670	1.144370547	0.981561763
8671	1.117000748	0.949598285
8672	1.068052884	0.993967604
8673	1.129989641	1.077611878
8674	1.163911826	1.044155681
8675	1.12799923	0.978405592
8676	1.06309113	0.993165641
8677	1.181435474	1.048267922
8678	1.10821715	0.974835131
8679	1.08674348	0.9505947
8680	1.232313354	1.026036055
8681	1.202758798	0.923332021
8682	1.141416988	1.017518877
8683	1.095264617	0.99860664
8684	1.009793489	1.047488284
8685	1.139275398	1.045413063
8686	1.080423804	0.879649374
8687	1.058897418	1.045341801
8688	1.148502272	1.042379591
8689	1.113766484	1.04791452
8690	1.040463435	1.010964131
8691	1.072559076	1.019131576
8692	1.12061841	1.029430333
8693	1.118766009	1.04371353
8694	1.074973344	1.106203488
8695	1.095062256	0.970233244
8696	1.133967352	1.074637388
8697	1.19054192	1.075400494
8698	1.068375837	0.990642645
8699	1.163973098	1.032941334
8700	1.014818801	1.07045158
8701	1.102912434	1.101359927
8702	1.05488314	1.136846681
8703	1.072750246	1.011019296
8704	1.084255437	1.104727385
8705	1.139723874	1.05310523
8706	1.08581624	1.044007009
8707	1.120722292	1.089867721
8708	1.125956022	1.003174838
8709	1.109055351	1.03055743
8710	1.083704758	1.016246748
8711	1.115025057	0.98146546
8712	1.10038775	1.091590959
8713	1.03859287	1.050871537
8714	1.228027267	1.102467322
8715	1.096526692	0.909492408
8716	1.17973674	0.966906505
8717	1.067938598	0.989613032
8718	1.080219912	0.966088544
8719	1.016283925	1.007724049
8720	1.077071647	0.962992165
8721	1.102950912	0.992243926
8722	1.129580229	0.915491106
8723	1.056790646	1.068752404
8724	1.080780822	1.043811392
8725	1.070091806	0.966938575
8726	1.083476908	1.112349141
8727	1.125078531	0.98934331
8728	1.08046898	1.009126103
8729	1.041624642	1.099758003
8730	1.12574197	0.941878243
8731	1.180270649	1.016218213
8732	1.19332591	0.974515353
8733	1.067904655	0.968826986
8734	1.144109183	1.04021923
8735	1.080144661	0.981675284
8736	1.124152286	0.94752397
8737	0.992671418	1.068340439
8738	1.165027997	1.012796925
8739	1.163832818	0.958497798
8740	1.128242625	1.000572304
8741	1.157011599	1.114819854
8742	1.118178421	0.92895588
8743	1.084734463	0.979321281
8744	1.131176379	0.921266627
8745	1.066432501	0.992229029
8746	1.117118492	0.893050141
8747	1.111855642	0.954044388
8748	1.133463491	0.886185538
8749	1.133079007	0.95361457
8750	1.066123505	0.956891379
8751	1.135745523	0.89717325
8752	1.190760068	0.927741012
8753	1.176634296	0.921482532
8754	1.133828246	0.817299552
8755	1.098597735	0.804445079
8756	1.116548671	0.844285458
8757	1.071834887	0.941864155
8758	1.13469044	0.943568661
8759	1.177373287	0.942493227
8760	1.188523043	0.866419321
8761	1.189470979	0.849528357
8762	1.150649963	0.88766081
8763	1.176695939	0.915017279
8764	1.232064608	0.81151305
8765	1.270929257	0.901070673
8766	1.192182763	0.802690095
8767	1.192211485	0.791401777
8768	1.233544951	0.883660306
8769	1.196424698	0.85006262
8770	1.127307636	0.905592402
8771	1.214067535	0.793923666
8772	1.154663347	0.897429205
8773	1.151881578	0.845698654
8774	1.265662065	0.886586683
8775	1.154147145	0.970175933
8776	1.305840968	0.960780924
8777	1.141582158	0.915768277
8778	1.258204568	0.918771497
8779	1.178891918	0.904852399
8780	1.195344315	0.92919928
8781	1.205990659	0.872605079
8782	1.221045742	0.878182083
8783	1.178735771	0.911711493
8784	1.200179017	0.934543726
8785	1.254250253	0.827263409
8786	1.207133416	0.910057953
8787	1.214856521	0.847139962
8788	1.191617652	0.88592218
8789	1.156523347	0.830689893
8790	1.179945718	0.915954096
8791	1.176911457	0.905263888
8792	1.213120177	0.91368443
8793	1.213526978	0.881829099
8794	1.2477596	0.913262748
8795	1.125883242	0.973246053
8796	1.210339023	1.00430371
8797	1.296169007	0.922872353
8798	1.205606218	0.878878112
8799	1.208738167	0.920856494
8800	1.096465102	0.837564993
8801	1.241407477	0.925966399
8802	1.174060953	0.942090171
8803	1.207288484	0.909041152
8804	1.282100221	0.92745028
8805	1.229617086	0.900701724
8806	1.173083897	0.942592057
8807	1.233354428	0.95536444
8808	1.279319051	0.978030361
8809	1.201061174	0.985575333
8810	1.191887794	0.921996366
8811	1.227573152	0.841099812
8812	1.181259846	0.939446071
8813	1.227194226	0.952738093
8814	1.162637519	0.960279159
8815	1.197647721	0.91664698
8816	1.13467815	1.036426654
8817	1.212042997	0.921545251
8818	1.172066008	0.923004164
8819	1.219618504	0.960650781
8820	1.143634404	1.007219535
8821	1.176614974	0.980492616
8822	1.203258357	0.965762288
8823	1.150861088	0.953802083
8824	1.179929132	0.901269181
8825	1.120927962	0.895442911
8826	1.180263104	0.967213476
8827	1.218133338	0.879949375
8828	1.10725318	0.926657194
8829	1.19138834	0.968692597
8830	1.147133948	0.944699538
8831	1.192749193	1.032648113
8832	1.223710829	1.008610096
8833	1.177677389	0.994069126
8834	1.13238588	0.996177591
8835	1.145747483	0.890832936
8836	1.310691465	1.0479136
8837	1.155737789	0.957063168
8838	1.164746515	0.961329283
8839	1.217618304	0.94149908
8840	1.067208578	0.980855824
8841	1.245383317	1.008477569
8842	1.19391624	1.039243939
8843	1.208096476	1.007442169
8844	1.25753834	0.865395683
8845	1.039174567	0.911575893
8846	1.122323037	0.903741763
8847	1.042369899	0.902726855
8848	1.184771148	0.927811526
8849	1.225630072	0.994916794
8850	1.184108218	0.879788079
8851	1.145110203	1.03342166
8852	1.234511052	0.975842651
8853	1.143681028	1.000320149
8854	1.147515095	0.957651146
8855	1.210173017	0.943416479
8856	1.154062905	0.909978141
8857	1.180185793	0.93331618
8858	1.054344793	1.00780326
8859	1.190505644	0.925413447
8860	1.155521523	0.993280273
8861	1.172103904	1.026305262
8862	1.162716603	0.929049584
8863	1.163847798	0.837263378
8864	1.226557037	0.941624246
8865	1.184524432	0.956191893
8866	1.226044544	0.971281869
8867	1.14897148	0.956935067
8868	1.141457505	0.905364546
8869	1.081356957	1.002593464
8870	1.185969042	0.953200494
8871	1.192320705	0.898659751
8872	1.174151651	0.978241397
8873	1.135560637	0.906156164
8874	1.218627994	0.94046314
8875	1.17617809	0.905409626
8876	1.178372052	0.930209017
8877	1.128528481	0.898052383
8878	1.161448926	0.97592288
8879	1.184165103	0.897237929
8880	1.186067988	0.913235614
8881	1.252032366	0.819303315
8882	1.22958082	0.88855778
8883	1.183920062	0.79516345
8884	1.144616691	0.925273844
8885	1.256705368	0.926807537
8886	1.157092453	0.868551064
8887	1.174286407	0.951144573
8888	1.150500596	0.90029053
8889	1.244012133	0.895250753
8890	1.169871406	0.862578619
8891	1.20245462	0.837116815
8892	1.161459121	0.809107932
8893	1.199797984	0.94826984
8894	1.260593921	0.980415513
8895	1.141802618	0.853180661
8896	1.240206525	0.843629552
8897	1.224455809	0.857492705
8898	1.300527591	0.795931745
8899	1.192595512	0.88523539
8900	1.279139872	0.765357448
8901	1.219071067	0.886411636
8902	1.168322613	0.739022635
8903	1.264904593	0.796445176
8904	1.213040085	0.846303238
8905	1.171562342	0.825557173
8906	1.268378705	0.868681757
8907	1.281679522	1.00170378
8908	1.262453881	0.87369865
8909	1.177382041	0.805714152
8910	1.234477129	0.911096349
8911	1.301321882	0.868616125
8912	1.251084836	0.858648971
8913	1.237783974	0.829866919
8914	1.23401494	0.893956604
8915	1.317026518	0.939220945
8916	1.242135406	0.921331455
8917	1.263633528	0.995675594
8918	1.249912273	0.928876551
8919	1.261119824	0.889799526
8920	1.276726808	0.879804794
8921	1.242091386	0.969844226
8922	1.207509317	0.892237296
8923	1.206655518	0.955325518
8924	1.223903611	1.099898494
8925	1.183570511	0.922882283
8926	1.16998885	0.999000661
8927	1.205917701	1.047803012
8928	1.312648167	0.950656968
8929	1.207852908	0.976759978
8930	1.218760351	0.985262611
8931	1.126396031	0.956809698
8932	1.276241566	0.984767197
8933	1.198619332	1.01140464
8934	1.110467341	1.067054999
8935	1.255656405	0.896945748
8936	1.105040386	1.018268911
8937	1.128865628	0.941883015
8938	1.132299672	0.974550136
8939	1.176124475	1.077472023
8940	1.213101399	0.996538197
8941	1.170972144	1.089365484
8942	1.196648551	1.105613163
8943	1.098875349	1.018107549
8944	1.189676184	1.022259861
8945	1.275597436	1.110575653
8946	1.128757908	1.023781885
8947	1.120001601	0.997911922
8948	1.164387946	1.054774397
8949	1.158924993	1.044654009
8950	1.117572901	1.011450276
8951	1.157208294	0.947433103
8952	1.168248492	0.953300333
8953	1.121230977	1.012694262
8954	1.068872557	1.065002037
8955	1.14778675	1.032287581
8956	1.130375303	1.112596384
8957	1.134578378	0.93763498
8958	1.088542014	1.023348319
8959	1.12491329	1.041172238
8960	1.115350223	0.932256874
8961	1.093538809	1.061822279
8962	1.027374642	0.952310488
8963	1.12563798	1.074137572
8964	1.093353737	1.010939432
8965	1.111676226	1.169469431
8966	1.12805596	1.035929522
8967	1.159870216	1.08478209
8968	1.119112982	1.007506801
8969	1.051959402	1.063529017
8970	1.063169343	1.153511193
8971	1.086039231	1.103548772
8972	1.001321991	1.056681021
8973	1.115614794	1.124477772
8974	1.152087094	1.074773133
8975	1.127553498	1.147670665
8976	1.197084775	1.055222817
8977	1.093676882	1.089835722
8978	1.075141852	1.016943872
8979	0.977066153	1.041189888
8980	1.036192775	1.053249747
8981	1.132290985	1.111578634
8982	1.062631828	1.032632629
8983	1.128593697	1.13078339
8984	1.054011945	1.040570068
8985	1.085582845	1.11243099
8986	1.099961172	1.118087507
8987	1.011864968	1.10290487
8988	1.080721073	1.031443108
8989	1.039990492	1.065789218
8990	0.972709534	1.103849794
8991	1.055840498	1.134157881
8992	1.030647172	1.094304783
8993	1.075537005	1.111582247
8994	1.016484809	1.119824388
8995	1.119780372	1.086840567
8996	1.016338118	1.081821528
8997	1.065047722	1.101628647
8998	1.1280283	1.06018796
8999	1.046611187	1.068548681
9000	1.005418101	1.085611363
9001	1.070792536	1.09729855
9002	1.082086702	1.047714936
9003	1.100945197	1.167226913
9004	1.036406002	1.09879316
9005	1.068817537	1.039995379
9006	1.008699951	1.097124099
9007	1.155692473	1.083600859
9008	1.092855616	0.999420233
9009	1.1339619	1.116224367
9010	0.936866931	1.121847866
9011	1.015001113	1.080306144
9012	1.01079816	1.05120022
9013	1.025788622	1.119519352
9014	1.160113832	1.056556417
9015	1.081742072	1.003670919
9016	1.110475897	1.013814698
9017	1.075552026	1.051928188
9018	1.080053645	0.869724245
9019	1.122228463	1.026363712
9020	1.040019179	0.977483606
9021	1.083892266	0.998980118
9022	1.217208632	0.990440568
9023	1.073562738	0.969636322
9024	1.261425378	1.070672728
9025	1.088351154	0.979207793
9026	1.005415832	0.977682972
9027	1.076600488	0.960616722
9028	1.10107329	1.044113645
9029	1.023410317	0.990157067
9030	1.036105204	0.876971068
9031	1.039757936	0.957878611
9032	1.011038209	0.965612532
9033	1.209935802	0.978460372
9034	1.039135467	1.012338922
9035	1.071578098	0.994194257
9036	1.212303438	0.975174711
9037	1.094808009	1.023271873
9038	1.110337547	0.994636672
9039	1.153859166	1.020090224
9040	1.078038519	1.003268135
9041	1.189241554	1.085160868
9042	1.088405579	0.954647453
9043	1.154730477	1.011625836
9044	1.132476565	0.956019068
9045	1.108611632	0.889775926
9046	1.1686974	0.915600533
9047	1.194198762	0.925853029
9048	1.119291879	0.85312089
9049	1.103076084	0.985310978
9050	1.204380134	0.90212261
9051	1.075264963	0.899152354
9052	1.14497784	1.003318258
9053	1.072672987	0.978522357
9054	1.155872727	0.968936144
9055	1.104964714	0.895350908
9056	1.16023031	0.975688452
9057	1.08088313	0.98723135
9058	1.265613331	0.971987176
9059	1.219486616	0.954590514
9060	1.119075865	0.926268509
9061	1.226582857	0.990522528
9062	1.136037544	0.977505702
9063	1.210900613	0.995914442
9064	1.214211416	0.969498281
9065	1.181782216	0.979724539
9066	1.182095098	1.102536589
9067	1.149462283	0.993508237
9068	1.238018	1.007351855
9069	1.110441346	0.926267045
9070	1.094871657	0.91127908
9071	1.036820277	1.012250623
9072	1.137900884	0.961890567
9073	1.153646694	0.919511284
9074	1.164737433	0.912399944
9075	1.224933939	1.046855551
9076	1.212374613	0.864351579
9077	1.185504448	0.913543946
9078	1.238852014	0.990588728
9079	1.140293927	0.933140276
9080	1.169520657	0.888739862
9081	1.164381496	1.089285469
9082	1.168771912	0.998862657
9083	1.110407387	0.960542454
9084	1.172006497	0.907063541
9085	1.116907744	0.940743964
9086	1.202301976	1.062961465
9087	1.23697572	0.995897309
9088	1.114551276	0.938544376
9089	1.163707948	0.918490018
9090	1.167973814	0.926145784
9091	1.189021419	0.978386015
9092	1.192186971	0.988283831
9093	1.230095334	1.058239915
9094	1.100553356	0.95444523
9095	1.191859013	1.009834598
9096	1.166870724	0.947050647
9097	1.233131306	0.906209538
9098	1.269140731	0.988675032
9099	1.090602114	0.947753944
9100	1.178588586	0.982269537
9101	1.141863269	1.034488718
9102	1.119220488	0.995615034
9103	1.188996581	1.045542944
9104	1.172647197	0.952637238
9105	1.132816428	0.950199864
9106	1.097934027	0.997244175
9107	1.169250029	1.000981331
9108	1.187895748	0.998616028
9109	1.190380552	0.868952685
9110	1.082683262	1.036581545
9111	1.224365943	0.901829816
9112	1.202441297	1.053370901
9113	1.212868279	0.942547139
9114	1.174310684	0.963179981
9115	1.061626	0.9841529
9116	1.165521657	0.972584291
9117	1.222370212	1.007271827
9118	1.153945215	0.952314042
9119	1.108199033	0.978254833
9120	1.172640368	0.893454174
9121	1.194626961	0.903677535
9122	1.213298637	1.037013826
9123	1.150337781	0.949082012
9124	1.230496408	0.934452162
9125	1.163182227	0.927447764
9126	1.137426606	0.958172288
9127	1.261132987	0.975599381
9128	1.085595285	0.840121271
9129	1.203692391	0.945543951
9130	1.16695987	0.98607921
9131	1.133028154	0.966535127
9132	1.138519978	0.896683618
9133	1.247224713	0.901007867
9134	1.212810881	0.956074638
9135	1.262039499	1.067837136
9136	1.178626585	0.902122773
9137	1.078333573	0.932705583
9138	1.127357403	0.994525787
9139	1.078508568	0.984719422
9140	1.192014622	0.946477658
9141	1.161889697	0.970443597
9142	1.197731913	0.956820557
9143	1.201120416	1.017953259
9144	1.157170358	1.088415144
9145	1.254235712	1.00828171
9146	1.163733953	1.021653043
9147	1.114512855	1.011739453
9148	1.097614272	1.034164302
9149	1.1020695	1.059718152
9150	1.068654578	1.056198411
9151	1.14801266	1.054833702
9152	1.116493455	0.984344086
9153	1.194257044	1.068853249
9154	1.182956323	1.015029277
9155	1.079344276	1.05106322
9156	1.041318868	1.059951809
9157	1.125131409	1.056803086
9158	1.101129452	1.111218163
9159	1.18140749	1.112362117
9160	1.050665927	1.072238581
9161	1.107274798	1.153587769
9162	1.14229168	1.19005424
9163	1.099095952	1.134738816
9164	1.081868575	1.12720888
9165	1.061299928	1.051637903
9166	1.191647365	1.13036346
9167	1.121141546	1.190151626
9168	1.100444244	1.123052171
9169	1.123357099	1.067448816
9170	1.142820549	1.04616405
9171	1.000116081	0.948891442
9172	1.113197154	1.101047904
9173	1.047487695	1.056686771
9174	1.059593649	1.070593782
9175	1.143158286	1.003589073
9176	1.101311759	0.976788894
9177	1.050206899	1.09693832
9178	1.203858034	0.976061798
9179	1.093806002	0.920851971
9180	1.129815653	1.086212703
9181	1.135609178	0.997362698
9182	1.102077383	0.997344621
9183	1.094862747	0.975131438
9184	1.095812867	1.00337454
9185	1.098439513	0.883768924
9186	1.069890593	0.986153496
9187	1.093814674	0.947199723
9188	1.113434916	1.054339096
9189	1.018063786	1.101475558
9190	1.089736405	0.982495817
9191	1.105116067	0.992487919
9192	1.119392553	0.965679837
9193	1.148972684	1.038683966
9194	1.089133617	0.923473834
9195	1.119744245	0.887496056
9196	1.045375427	1.003840247
9197	1.142539679	0.90031802
9198	1.138146023	0.904321916
9199	1.174814216	0.950906049
9200	1.201499337	0.95852938
9201	1.150493769	0.959045597
9202	1.242419158	0.977454716
9203	1.159552924	0.885520199
9204	1.062219611	0.906590819
9205	1.159062786	0.968833054
9206	1.125357231	0.8276141
9207	1.132886009	0.872488288
9208	1.147753953	0.829540923
9209	1.226169854	0.891066172
9210	1.093580855	0.922154517
9211	1.228867204	0.894517423
9212	1.128893984	0.8423959
9213	1.247949642	0.846075315
9214	1.138713956	0.92894158
9215	1.23741866	0.797540406
9216	1.223955708	0.89361256
9217	1.261769512	0.744191554
9218	1.226571375	0.869376989
9219	1.275855759	0.827585362
9220	1.234441372	0.813598223
9221	1.186593419	0.852958407
9222	1.173610961	0.948193728
9223	1.264068709	0.905507712
9224	1.24631275	0.827794257
9225	1.245768808	0.9595953
9226	1.276130112	0.873148393
9227	1.273628314	0.852426494
9228	1.213888835	0.934824053
9229	1.237608064	0.893612189
9230	1.236923289	0.880345029
9231	1.212900456	0.977576612
9232	1.285113938	0.915329558
9233	1.263807397	0.967984421
9234	1.193740754	0.938839647
9235	1.264352411	0.983798875
9236	1.243681148	0.91708381
